client_num,Card_Category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,use_chip,exp_type,Interest_earned,delinquent_acc,Revenue,week_nun2
714392808,Blue,190,0,109,23-Apr-23,Week-17,Q2,2023,13933,1019,3504,62,0.073,Swipe,Fuel,771,0,4465,17
714514983,Blue,440,1,92,30-Apr-23,Week-18,Q2,2023,5438,2214,5029,75,0.407,Swipe,Fuel,503,0,5972,18
714566958,Blue,375,1,82,30-Apr-23,Week-18,Q2,2023,20882,1420,2291,40,0.068,Swipe,Fuel,596,0,3262,18
714574083,Blue,270,1,72,30-Apr-23,Week-18,Q2,2023,2937,2159,2511,51,0.735,Swipe,Fuel,301,0,3082,18
714585033,Blue,375,1,113,30-Apr-23,Week-18,Q2,2023,1438.3,1055,4532,78,0.734,Swipe,Fuel,725,0,5632,18
714622833,Blue,330,0,77,30-Apr-23,Week-18,Q2,2023,26058,1664,3489,58,0.064,Swipe,Fuel,907,0,4726,18
714648933,Blue,125,1,58,30-Apr-23,Week-18,Q2,2023,4861,1123,1556,40,0.231,Swipe,Fuel,342,0,2023,18
714658233,Blue,245,0,77,30-Apr-23,Week-18,Q2,2023,1438.3,725,3916,79,0.504,Swipe,Fuel,235,0,4396,18
714665733,Blue,200,0,41,30-Apr-23,Week-18,Q2,2023,2727,834,1294,26,0.306,Swipe,Fuel,181,0,1675,18
714668433,Blue,335,1,83,30-Apr-23,Week-18,Q2,2023,2522,1898,4122,67,0.753,Swipe,Fuel,907,0,5364,18
714671658,Blue,100,1,138,30-Apr-23,Week-18,Q2,2023,2153,1392,4268,85,0.647,Swipe,Fuel,427,0,4795,18
714714558,Blue,425,1,41,30-Apr-23,Week-18,Q2,2023,3050,2517,4698,75,0.825,Swipe,Fuel,564,0,5687,18
714729933,Blue,275,1,99,30-Apr-23,Week-18,Q2,2023,14164,1525,3749,59,0.108,Swipe,Fuel,637,0,4661,18
714765408,Blue,440,1,100,30-Apr-23,Week-18,Q2,2023,2557,1990,2266,57,0.778,Swipe,Fuel,499,0,3205,18
714857508,Blue,485,1,154,07-May-23,Week-19,Q2,2023,8667,1775,3939,69,0.205,Swipe,Fuel,1142,0,5566,19
714947883,Blue,220,0,92,07-May-23,Week-19,Q2,2023,2300,1965,1693,27,0.854,Swipe,Fuel,220,0,2133,19
714974658,Blue,375,0,98,07-May-23,Week-19,Q2,2023,2464,1867,1219,35,0.758,Swipe,Fuel,219,0,1813,19
714991608,Blue,480,1,110,07-May-23,Week-19,Q2,2023,1438.3,913,4300,68,0.635,Swipe,Fuel,688,0,5468,19
715012833,Blue,420,0,81,07-May-23,Week-19,Q2,2023,3073,2517,4858,77,0.819,Swipe,Fuel,680,0,5958,19
715019058,Blue,440,0,54,07-May-23,Week-19,Q2,2023,2501,1845,2933,65,0.738,Swipe,Fuel,645,0,4018,19
715028283,Blue,270,1,60,07-May-23,Week-19,Q2,2023,15554,2497,2836,61,0.161,Swipe,Fuel,255,0,3361,19
715071483,Blue,300,0,93,07-May-23,Week-19,Q2,2023,2802,2517,4392,81,0.898,Swipe,Fuel,659,0,5351,19
715077483,Blue,360,0,78,07-May-23,Week-19,Q2,2023,1438.3,772,2250,40,0.537,Swipe,Fuel,630,0,3240,19
715143333,Blue,435,1,54,14-May-23,Week-20,Q2,2023,9433,1578,3910,81,0.167,Swipe,Fuel,665,0,5010,20
715144383,Blue,300,1,94,14-May-23,Week-20,Q2,2023,6384,2034,4413,83,0.319,Swipe,Fuel,1280,0,5993,20
715209333,Blue,220,1,147,14-May-23,Week-20,Q2,2023,6224,1965,13630,124,0.316,Swipe,Fuel,1772,0,15622,20
715217733,Blue,430,1,57,14-May-23,Week-20,Q2,2023,11922,792,2154,61,0.066,Swipe,Fuel,409,0,2993,20
715222533,Blue,350,1,96,14-May-23,Week-20,Q2,2023,2566,1079,2340,36,0.42,Swipe,Fuel,187,0,2877,20
715234008,Blue,140,1,44,14-May-23,Week-20,Q2,2023,4717,1590,4216,67,0.337,Swipe,Fuel,253,0,4609,20
715243458,Blue,280,1,114,14-May-23,Week-20,Q2,2023,2293,1304,5047,94,0.569,Swipe,Fuel,353,0,5680,20
715257708,Blue,345,1,107,14-May-23,Week-20,Q2,2023,3657,1687,2758,55,0.461,Swipe,Fuel,800,0,3903,20
715278708,Blue,400,0,94,14-May-23,Week-20,Q2,2023,1594,927,3851,65,0.582,Swipe,Fuel,770,0,5021,20
715319958,Blue,125,1,112,14-May-23,Week-20,Q2,2023,34516,787,1312,32,0.023,Swipe,Fuel,380,0,1817,20
715327683,Blue,405,1,112,14-May-23,Week-20,Q2,2023,4477,2517,4996,55,0.562,Swipe,Fuel,1399,0,6800,20
715361433,Blue,100,1,79,14-May-23,Week-20,Q2,2023,1874,994,4194,78,0.53,Swipe,Fuel,797,0,5091,20
715376508,Blue,330,1,118,14-May-23,Week-20,Q2,2023,2838,2517,3493,65,0.887,Swipe,Fuel,559,0,4382,20
715390608,Blue,250,0,82,14-May-23,Week-20,Q2,2023,2867,1209,5311,81,0.422,Swipe,Fuel,1062,0,6623,20
715391433,Blue,110,0,50,14-May-23,Week-20,Q2,2023,11741,1560,2143,41,0.133,Swipe,Fuel,386,0,2639,20
715412583,Blue,295,0,73,14-May-23,Week-20,Q2,2023,7925,1445,3815,65,0.182,Swipe,Fuel,229,0,4339,20
715413483,Blue,370,0,107,14-May-23,Week-20,Q2,2023,4066,1028,3888,77,0.253,Swipe,Fuel,1128,0,5386,20
715432608,Blue,250,1,113,14-May-23,Week-20,Q2,2023,22322,953,1348,34,0.043,Swipe,Fuel,350,0,1948,20
715462008,Blue,175,0,113,14-May-23,Week-20,Q2,2023,17884,2096,2031,49,0.117,Swipe,Fuel,284,0,2490,20
715495308,Blue,465,1,110,21-May-23,Week-21,Q2,2023,8919,2231,3923,73,0.25,Swipe,Fuel,1098,0,5486,21
715502808,Blue,475,1,102,21-May-23,Week-21,Q2,2023,25944,1987,4442,76,0.077,Swipe,Fuel,666,0,5583,21
715510683,Blue,380,0,81,21-May-23,Week-21,Q2,2023,2506,1362,4665,82,0.543,Swipe,Fuel,513,0,5558,21
715590258,Blue,195,0,107,21-May-23,Week-21,Q2,2023,3918,2070,4700,69,0.528,Swipe,Fuel,893,0,5788,21
715612983,Blue,200,1,94,21-May-23,Week-21,Q2,2023,6463,1660,2336,49,0.257,Swipe,Fuel,350,0,2886,21
715624533,Blue,285,0,100,21-May-23,Week-21,Q2,2023,5357,1272,7730,97,0.237,Swipe,Fuel,1160,0,9175,21
715660308,Blue,270,1,153,21-May-23,Week-21,Q2,2023,2921,2412,2612,33,0.826,Swipe,Fuel,313,0,3195,21
715662258,Blue,245,1,108,21-May-23,Week-21,Q2,2023,2454,2060,3777,75,0.839,Swipe,Fuel,718,0,4740,21
715694433,Blue,125,0,96,21-May-23,Week-21,Q2,2023,4248,1177,13958,116,0.277,Swipe,Fuel,4048,0,18131,21
715725858,Blue,325,1,82,21-May-23,Week-21,Q2,2023,2256,1346,4893,76,0.597,Swipe,Fuel,881,0,6099,21
715731033,Blue,200,0,105,21-May-23,Week-21,Q2,2023,33996,949,3569,77,0.028,Swipe,Fuel,928,0,4697,21
715784808,Blue,295,0,105,21-May-23,Week-21,Q2,2023,2576,1678,3913,86,0.651,Swipe,Fuel,665,0,4873,21
715798608,Blue,200,1,84,21-May-23,Week-21,Q2,2023,4244,1066,4016,89,0.251,Swipe,Fuel,241,0,4457,21
715822008,Blue,390,1,84,21-May-23,Week-21,Q2,2023,3568,2175,1913,35,0.61,Swipe,Fuel,172,0,2475,21
715855083,Blue,455,1,57,21-May-23,Week-21,Q2,2023,19762,507,2793,67,0.026,Swipe,Fuel,587,0,3835,21
715883358,Blue,300,0,42,21-May-23,Week-21,Q2,2023,18352,1509,1454,29,0.082,Swipe,Fuel,102,0,1856,21
715910883,Blue,275,0,119,28-May-23,Week-22,Q2,2023,4170,1384,4532,94,0.332,Swipe,Fuel,816,0,5623,22
715932708,Blue,125,0,101,28-May-23,Week-22,Q2,2023,5813,1614,4365,75,0.278,Swipe,Fuel,655,0,5145,22
715952883,Blue,190,0,92,28-May-23,Week-22,Q2,2023,4469,1125,1765,34,0.252,Swipe,Fuel,494,0,2449,22
715984908,Blue,125,0,92,28-May-23,Week-22,Q2,2023,2866,1882,4850,84,0.657,Swipe,Fuel,776,0,5751,22
716009883,Blue,295,1,102,28-May-23,Week-22,Q2,2023,8482,585,4245,74,0.069,Swipe,Fuel,722,0,5262,22
716022258,Blue,300,0,114,28-May-23,Week-22,Q2,2023,8960,2222,1853,40,0.248,Swipe,Fuel,315,0,2468,22
716029158,Blue,140,0,92,28-May-23,Week-22,Q2,2023,4230,1366,1480,35,0.323,Swipe,Fuel,133,0,1753,22
716033508,Blue,125,0,76,28-May-23,Week-22,Q2,2023,6272,1434,4514,66,0.229,Swipe,Fuel,497,0,5136,22
716037708,Blue,350,0,110,28-May-23,Week-22,Q2,2023,9474,1021,3240,54,0.108,Swipe,Fuel,907,0,4497,22
716089983,Blue,175,0,94,28-May-23,Week-22,Q2,2023,12050,1732,2015,46,0.144,Swipe,Fuel,403,0,2593,22
716118633,Blue,195,1,84,28-May-23,Week-22,Q2,2023,5427,2177,4328,73,0.401,Swipe,Fuel,866,0,5389,22
716131083,Blue,365,0,119,28-May-23,Week-22,Q2,2023,2676,2157,4640,69,0.806,Swipe,Fuel,557,0,5562,22
716212383,Blue,200,1,108,28-May-23,Week-22,Q2,2023,10874,2415,4619,59,0.222,Swipe,Fuel,785,0,5604,22
716225433,Blue,190,1,136,28-May-23,Week-22,Q2,2023,26566,2517,3103,65,0.095,Swipe,Fuel,372,0,3665,22
716245833,Blue,375,0,70,28-May-23,Week-22,Q2,2023,2856,2517,4473,67,0.881,Swipe,Fuel,805,0,5653,22
716256483,Blue,325,1,108,28-May-23,Week-22,Q2,2023,2611,1824,4232,80,0.699,Swipe,Fuel,762,0,5319,22
716304483,Blue,110,0,156,28-May-23,Week-22,Q2,2023,3413,2372,5029,86,0.695,Swipe,Fuel,453,0,5592,22
716323683,Blue,320,0,83,04-Jun-23,Week-23,Q2,2023,32791,1607,13177,106,0.049,Swipe,Fuel,791,0,14288,23
716335983,Blue,350,0,93,04-Jun-23,Week-23,Q2,2023,6713,1590,7946,85,0.237,Swipe,Fuel,1589,0,9885,23
716343408,Blue,270,1,60,04-Jun-23,Week-23,Q2,2023,8475,1385,1381,40,0.163,Swipe,Fuel,304,0,1955,23
716368008,Blue,405,1,118,04-Jun-23,Week-23,Q2,2023,3137,959,2925,41,0.306,Swipe,Fuel,263,0,3593,23
716393958,Blue,125,1,109,04-Jun-23,Week-23,Q2,2023,28262,1483,3855,66,0.052,Swipe,Fuel,810,0,4790,23
716414958,Blue,200,0,86,04-Jun-23,Week-23,Q2,2023,2366,1927,3659,66,0.814,Swipe,Fuel,439,0,4298,23
716425833,Blue,250,1,86,04-Jun-23,Week-23,Q2,2023,34516,1229,1797,35,0.036,Swipe,Fuel,216,0,2263,23
716447733,Blue,440,1,51,04-Jun-23,Week-23,Q2,2023,6407,963,1921,43,0.15,Swipe,Fuel,327,0,2688,23
716456808,Blue,140,1,40,04-Jun-23,Week-23,Q2,2023,8087,1263,2429,69,0.156,Swipe,Fuel,194,0,2763,23
716458983,Blue,455,1,40,04-Jun-23,Week-23,Q2,2023,3281,837,1424,29,0.255,Swipe,Fuel,157,0,2036,23
716474358,Blue,300,0,92,04-Jun-23,Week-23,Q2,2023,1721,729,4853,74,0.424,Swipe,Fuel,1407,0,6560,23
716498883,Blue,455,0,79,04-Jun-23,Week-23,Q2,2023,22067,685,3577,64,0.031,Swipe,Fuel,966,0,4998,23
716510658,Blue,175,1,71,04-Jun-23,Week-23,Q2,2023,2595,2353,2526,41,0.907,Swipe,Fuel,657,0,3358,23
716713533,Blue,100,0,47,11-Jun-23,Week-24,Q2,2023,19063,1236,3393,58,0.065,Swipe,Fuel,916,0,4409,24
716733933,Blue,175,1,131,11-Jun-23,Week-24,Q2,2023,1898,725,5051,64,0.382,Swipe,Fuel,707,0,5933,24
716768808,Blue,250,1,71,11-Jun-23,Week-24,Q2,2023,23848,1967,1591,43,0.082,Swipe,Fuel,111,0,1952,24
716825808,Blue,125,0,75,11-Jun-23,Week-24,Q2,2023,2697,2216,4063,75,0.822,Swipe,Fuel,447,0,4635,24
716866308,Blue,380,0,81,11-Jun-23,Week-24,Q2,2023,5940,1101,1872,34,0.185,Swipe,Fuel,262,0,2514,24
716973333,Blue,390,0,93,11-Jun-23,Week-24,Q2,2023,4642,1676,5080,76,0.361,Swipe,Fuel,1473,0,6943,24
717015333,Blue,415,0,94,11-Jun-23,Week-24,Q2,2023,2717,1953,3974,70,0.719,Swipe,Fuel,994,0,5383,24
717017808,Blue,250,0,77,11-Jun-23,Week-24,Q2,2023,9065,641,4693,83,0.071,Swipe,Fuel,563,0,5506,24
717105258,Blue,475,1,114,18-Jun-23,Week-25,Q2,2023,3992,1289,2181,32,0.323,Swipe,Fuel,196,0,2852,25
717109983,Blue,175,1,58,18-Jun-23,Week-25,Q2,2023,2275,2138,7768,83,0.94,Swipe,Fuel,2253,0,10196,25
717121758,Blue,275,0,80,18-Jun-23,Week-25,Q2,2023,3008,2517,4627,68,0.837,Swipe,Fuel,555,0,5457,25
717140733,Blue,150,0,76,18-Jun-23,Week-25,Q2,2023,6616,831,9065,85,0.126,Swipe,Fuel,1269,0,10484,25
717182883,Blue,430,1,109,18-Jun-23,Week-25,Q2,2023,2279,1432,4169,74,0.628,Swipe,Fuel,334,0,4933,25
717262833,Blue,200,1,111,18-Jun-23,Week-25,Q2,2023,2964,2043,4345,69,0.689,Swipe,Fuel,695,0,5240,25
717283008,Blue,300,1,95,18-Jun-23,Week-25,Q2,2023,7469,1378,15225,108,0.184,Swipe,Fuel,3197,0,18722,25
717301908,Blue,125,1,66,18-Jun-23,Week-25,Q2,2023,3312,1624,1973,55,0.49,Swipe,Fuel,572,0,2670,25
717334233,Blue,280,1,111,18-Jun-23,Week-25,Q2,2023,9525,2517,4804,79,0.264,Swipe,Fuel,1009,0,6093,25
717353433,Blue,110,1,66,18-Jun-23,Week-25,Q2,2023,21498,1542,13015,104,0.072,Swipe,Fuel,3124,0,16249,25
717418158,Blue,460,1,51,18-Jun-23,Week-25,Q2,2023,34516,1839,1230,34,0.053,Swipe,Fuel,98,0,1788,25
717545808,Blue,350,1,99,25-Jun-23,Week-26,Q2,2023,2900,1987,4549,70,0.685,Swipe,Fuel,455,0,5354,26
717581658,Blue,225,0,63,25-Jun-23,Week-26,Q2,2023,2461,1586,1729,35,0.644,Swipe,Fuel,467,0,2421,26
717582558,Blue,320,0,119,25-Jun-23,Week-26,Q2,2023,34516,1185,3874,72,0.034,Swipe,Fuel,697,0,4891,26
717659883,Blue,245,1,138,25-Jun-23,Week-26,Q2,2023,2418,1106,3541,64,0.457,Swipe,Fuel,354,0,4140,26
717664008,Blue,175,1,93,25-Jun-23,Week-26,Q2,2023,3100,2517,694,12,0.812,Swipe,Fuel,187,0,1056,26
717678408,Blue,330,1,101,25-Jun-23,Week-26,Q2,2023,8633,2517,2066,51,0.292,Swipe,Fuel,578,0,2974,26
717688233,Blue,335,1,136,25-Jun-23,Week-26,Q2,2023,2432,851,4760,69,0.35,Swipe,Fuel,571,0,5666,26
717720108,Blue,220,1,48,25-Jun-23,Week-26,Q2,2023,12386,980,3274,69,0.079,Swipe,Fuel,557,0,4051,26
717728808,Blue,250,1,90,25-Jun-23,Week-26,Q2,2023,4531,1214,1414,40,0.268,Swipe,Fuel,170,0,1834,26
717742908,Blue,490,0,120,25-Jun-23,Week-26,Q2,2023,12967,2517,4520,74,0.194,Swipe,Fuel,497,0,5507,26
717787533,Blue,350,1,56,25-Jun-23,Week-26,Q2,2023,5158,2190,1229,34,0.425,Swipe,Fuel,172,0,1751,26
717823383,Blue,175,1,160,25-Jun-23,Week-26,Q2,2023,3426,1841,4268,81,0.537,Swipe,Fuel,384,0,4827,26
717855933,Blue,445,0,110,25-Jun-23,Week-26,Q2,2023,1776,1586,4350,71,0.893,Swipe,Fuel,1131,0,5926,26
717859233,Blue,250,0,113,25-Jun-23,Week-26,Q2,2023,12578,2517,8362,82,0.2,Swipe,Fuel,2007,0,10619,26
717885183,Blue,200,0,58,25-Jun-23,Week-26,Q2,2023,2622,2489,2717,79,0.949,Swipe,Fuel,272,0,3189,26
717895833,Blue,295,1,97,25-Jun-23,Week-26,Q2,2023,6455,1837,8001,99,0.285,Swipe,Fuel,720,0,9016,26
717924933,Blue,200,0,133,25-Jun-23,Week-26,Q2,2023,3745,1291,4956,88,0.345,Swipe,Fuel,1289,0,6445,26
717940008,Blue,95,0,72,25-Jun-23,Week-26,Q2,2023,3251,1887,3228,67,0.58,Swipe,Fuel,452,0,3775,26
717954333,Blue,410,0,87,02-Jul-23,Week-27,Q3,2023,1781,935,5093,77,0.525,Swipe,Fuel,1426,0,6929,27
717961458,Blue,470,1,118,02-Jul-23,Week-27,Q3,2023,2934,2381,3396,64,0.812,Swipe,Fuel,883,0,4749,27
717966933,Blue,175,0,99,02-Jul-23,Week-27,Q3,2023,2467,1446,5024,81,0.586,Swipe,Fuel,1306,0,6505,27
717978033,Blue,365,0,92,02-Jul-23,Week-27,Q3,2023,5257,1572,2822,73,0.299,Swipe,Fuel,282,0,3469,27
717986058,Blue,420,1,72,02-Jul-23,Week-27,Q3,2023,5240,1608,2712,64,0.307,Swipe,Fuel,986,0,4118,27
718000383,Blue,125,1,67,02-Jul-23,Week-27,Q3,2023,23566,1147,4274,64,0.049,Swipe,Fuel,1111,0,5510,27
718021608,Blue,125,1,97,02-Jul-23,Week-27,Q3,2023,1533,728,4659,83,0.475,Swipe,Fuel,373,0,5157,27
718024908,Blue,175,0,148,02-Jul-23,Week-27,Q3,2023,2743,1705,6993,97,0.622,Swipe,Fuel,909,0,8077,27
718046433,Blue,405,0,76,02-Jul-23,Week-27,Q3,2023,2199,693,7342,86,0.315,Swipe,Fuel,2129,0,9876,27
718102758,Blue,300,0,150,02-Jul-23,Week-27,Q3,2023,3175,1116,14071,101,0.351,Swipe,Fuel,2111,0,16482,27
718103733,Blue,480,1,113,02-Jul-23,Week-27,Q3,2023,2934,933,4253,66,0.318,Swipe,Fuel,723,0,5456,27
718116933,Blue,360,0,93,02-Jul-23,Week-27,Q3,2023,1438.3,630,4704,79,0.438,Swipe,Fuel,423,0,5487,27
718162908,Blue,420,0,48,02-Jul-23,Week-27,Q3,2023,26101,614,1472,48,0.024,Swipe,Fuel,147,0,2039,27
718178583,Blue,150,1,113,02-Jul-23,Week-27,Q3,2023,4710,1604,4663,78,0.341,Swipe,Fuel,606,0,5419,27
718199133,Blue,245,1,57,02-Jul-23,Week-27,Q3,2023,6543,2260,1519,31,0.345,Swipe,Fuel,380,0,2144,27
718200333,Blue,335,0,103,02-Jul-23,Week-27,Q3,2023,2894,2117,7471,87,0.732,Swipe,Fuel,3569,0,11375,27
718215033,Blue,365,0,95,02-Jul-23,Week-27,Q3,2023,2556,2260,1401,30,0.884,Swipe,Fuel,196,0,1962,27
718230933,Blue,395,1,159,02-Jul-23,Week-27,Q3,2023,1438.3,1060,1253,29,0.737,Swipe,Fuel,326,0,1974,27
718307433,Blue,400,1,80,02-Jul-23,Week-27,Q3,2023,7238,2111,2025,36,0.292,Swipe,Fuel,622,0,3047,27
718325883,Blue,495,1,83,02-Jul-23,Week-27,Q3,2023,7723,1902,1241,22,0.246,Swipe,Fuel,149,0,1885,27
718329183,Blue,455,1,80,02-Jul-23,Week-27,Q3,2023,4262,2517,3943,75,0.591,Swipe,Fuel,315,0,4713,27
718333983,Blue,460,0,71,02-Jul-23,Week-27,Q3,2023,13694,2219,9040,63,0.162,Swipe,Fuel,1446,0,10946,27
718345233,Blue,425,1,148,02-Jul-23,Week-27,Q3,2023,3240,2517,1904,41,0.777,Swipe,Fuel,324,0,2653,27
718346658,Blue,320,0,115,02-Jul-23,Week-27,Q3,2023,1963,1357,1861,51,0.691,Swipe,Fuel,428,0,2609,27
718423533,Blue,455,1,54,09-Jul-23,Week-28,Q3,2023,16791,1181,2983,74,0.07,Swipe,Fuel,388,0,3826,28
718425333,Blue,100,0,90,09-Jul-23,Week-28,Q3,2023,26819,1657,14450,111,0.062,Swipe,Fuel,2312,0,16862,28
718457058,Blue,125,0,141,09-Jul-23,Week-28,Q3,2023,3442,2517,7801,74,0.731,Swipe,Fuel,2106,0,10032,28
718465458,Blue,410,1,70,09-Jul-23,Week-28,Q3,2023,5898,1348,1002,21,0.229,Swipe,Fuel,70,0,1482,28
718468158,Blue,280,0,99,09-Jul-23,Week-28,Q3,2023,9303,1599,2261,37,0.172,Swipe,Fuel,271,0,2812,28
718484283,Blue,430,0,114,09-Jul-23,Week-28,Q3,2023,3478,2517,1409,49,0.724,Swipe,Fuel,99,0,1938,28
718530258,Blue,280,1,107,09-Jul-23,Week-28,Q3,2023,1986,1411,7249,86,0.71,Swipe,Fuel,1377,0,8906,28
718548558,Blue,445,0,137,09-Jul-23,Week-28,Q3,2023,2915,2041,4272,70,0.7,Swipe,Fuel,1111,0,5828,28
718570158,Blue,375,0,149,09-Jul-23,Week-28,Q3,2023,2901,2517,4731,83,0.868,Swipe,Fuel,1088,0,6194,28
718618458,Blue,125,1,61,09-Jul-23,Week-28,Q3,2023,9859,1305,4345,72,0.132,Swipe,Fuel,956,0,5426,28
718637208,Blue,175,1,74,09-Jul-23,Week-28,Q3,2023,2019,1387,1689,36,0.687,Swipe,Fuel,456,0,2320,28
718641483,Blue,425,0,159,09-Jul-23,Week-28,Q3,2023,2404,1109,4519,72,0.461,Swipe,Fuel,813,0,5757,28
718661958,Blue,175,0,92,09-Jul-23,Week-28,Q3,2023,34516,1617,13083,93,0.047,Swipe,Fuel,785,0,14043,28
718682883,Blue,175,0,82,09-Jul-23,Week-28,Q3,2023,19110,2449,4478,76,0.128,Swipe,Fuel,313,0,4966,28
718686558,Blue,150,1,97,09-Jul-23,Week-28,Q3,2023,34516,1156,3974,65,0.033,Swipe,Fuel,1073,0,5197,28
718730283,Blue,415,0,103,09-Jul-23,Week-28,Q3,2023,1686,1206,4891,68,0.715,Swipe,Fuel,1418,0,6724,28
718751133,Blue,245,1,57,09-Jul-23,Week-28,Q3,2023,3182,2435,1670,30,0.765,Swipe,Fuel,134,0,2049,28
718838808,Blue,435,1,101,16-Jul-23,Week-29,Q3,2023,3107,2354,2720,48,0.758,Swipe,Fuel,626,0,3781,29
718909158,Blue,200,1,84,16-Jul-23,Week-29,Q3,2023,5559,658,1793,37,0.118,Swipe,Fuel,126,0,2119,29
718932633,Blue,355,1,67,16-Jul-23,Week-29,Q3,2023,1717,1156,4301,64,0.673,Swipe,Fuel,903,0,5559,29
719046558,Blue,480,1,113,16-Jul-23,Week-29,Q3,2023,1982,1751,4313,62,0.883,Swipe,Fuel,561,0,5354,29
719054733,Blue,200,1,158,16-Jul-23,Week-29,Q3,2023,1438.3,797,4673,69,0.554,Swipe,Fuel,1075,0,5948,29
719131533,Blue,175,1,114,16-Jul-23,Week-29,Q3,2023,2585,2008,3519,73,0.777,Swipe,Fuel,352,0,4046,29
719146008,Blue,270,0,107,16-Jul-23,Week-29,Q3,2023,18672,2517,1126,35,0.135,Swipe,Fuel,315,0,1711,29
719152383,Blue,450,1,99,16-Jul-23,Week-29,Q3,2023,2494,1316,2946,57,0.528,Swipe,Fuel,530,0,3926,29
719157933,Blue,455,0,114,16-Jul-23,Week-29,Q3,2023,10984,1429,7850,85,0.13,Swipe,Fuel,1178,0,9483,29
719213133,Blue,175,0,122,23-Jul-23,Week-30,Q3,2023,2432,1554,3670,60,0.639,Swipe,Fuel,954,0,4799,30
719233833,Blue,380,1,110,23-Jul-23,Week-30,Q3,2023,3073,526,1944,55,0.171,Swipe,Fuel,330,0,2654,30
719237058,Blue,250,0,89,23-Jul-23,Week-30,Q3,2023,1790,891,4498,96,0.498,Swipe,Fuel,1304,0,6052,30
719320833,Blue,245,0,79,23-Jul-23,Week-30,Q3,2023,5471,2056,1992,46,0.376,Swipe,Fuel,398,0,2635,30
719415858,Blue,175,0,71,23-Jul-23,Week-30,Q3,2023,3107,1720,2460,71,0.554,Swipe,Fuel,640,0,3275,30
719427333,Blue,125,1,98,23-Jul-23,Week-30,Q3,2023,2252,1737,1291,27,0.771,Swipe,Fuel,310,0,1726,30
719431608,Blue,455,1,102,23-Jul-23,Week-30,Q3,2023,3118,1528,1291,24,0.49,Swipe,Fuel,116,0,1862,30
719473458,Blue,200,0,115,23-Jul-23,Week-30,Q3,2023,8285,1359,7205,84,0.164,Swipe,Fuel,3801,0,11206,30
719482008,Blue,300,1,161,23-Jul-23,Week-30,Q3,2023,21696,1036,3354,76,0.048,Swipe,Fuel,973,0,4627,30
719484408,Blue,470,1,42,23-Jul-23,Week-30,Q3,2023,4759,1459,2903,57,0.307,Swipe,Fuel,174,0,3547,30
719514783,Blue,140,1,115,23-Jul-23,Week-30,Q3,2023,3209,2517,1292,37,0.784,Swipe,Fuel,129,0,1561,30
719517258,Blue,175,1,101,23-Jul-23,Week-30,Q3,2023,7558,1364,3676,67,0.18,Swipe,Fuel,551,0,4402,30
719524383,Blue,325,1,77,23-Jul-23,Week-30,Q3,2023,2441,1670,4105,73,0.684,Swipe,Fuel,944,0,5374,30
719525358,Blue,150,0,80,23-Jul-23,Week-30,Q3,2023,8133,1942,3310,76,0.239,Swipe,Fuel,497,0,3957,30
719557983,Blue,245,0,128,23-Jul-23,Week-30,Q3,2023,2966,2371,4416,83,0.799,Swipe,Fuel,442,0,5103,30
719563158,Blue,200,0,164,23-Jul-23,Week-30,Q3,2023,4207,1921,3850,75,0.457,Swipe,Fuel,847,0,4897,30
719570733,Blue,385,0,113,23-Jul-23,Week-30,Q3,2023,1629,978,3766,83,0.6,Swipe,Fuel,414,0,4565,30
719606133,Blue,445,1,115,30-Jul-23,Week-31,Q3,2023,5169,2296,4656,88,0.444,Swipe,Fuel,1257,0,6358,31
719628033,Blue,125,1,85,30-Jul-23,Week-31,Q3,2023,4134,1130,2475,52,0.273,Swipe,Fuel,693,0,3293,31
719649408,Blue,430,1,96,30-Jul-23,Week-31,Q3,2023,13768,763,1390,44,0.055,Swipe,Fuel,181,0,2001,31
719666283,Blue,245,1,82,30-Jul-23,Week-31,Q3,2023,3174,1951,1243,29,0.615,Swipe,Fuel,261,0,1749,31
719677758,Blue,455,0,91,30-Jul-23,Week-31,Q3,2023,10830,2184,8814,88,0.202,Swipe,Fuel,1322,0,10591,31
719692983,Blue,140,1,85,30-Jul-23,Week-31,Q3,2023,4934,1504,2747,42,0.305,Swipe,Fuel,577,0,3464,31
719740008,Blue,380,0,92,30-Jul-23,Week-31,Q3,2023,2791,940,2584,49,0.337,Swipe,Fuel,310,0,3274,31
719751483,Blue,360,1,120,30-Jul-23,Week-31,Q3,2023,1438.3,576,2567,48,0.4,Swipe,Fuel,154,0,3081,31
719801508,Blue,270,1,116,30-Jul-23,Week-31,Q3,2023,20230,798,4314,82,0.039,Swipe,Fuel,733,0,5317,31
719843958,Blue,175,1,110,30-Jul-23,Week-31,Q3,2023,1754,894,4874,79,0.51,Swipe,Fuel,1365,0,6414,31
719904333,Blue,375,1,64,30-Jul-23,Week-31,Q3,2023,1459,590,2229,52,0.404,Swipe,Fuel,602,0,3206,31
719913783,Blue,400,1,93,30-Jul-23,Week-31,Q3,2023,7680,1589,13617,105,0.207,Swipe,Fuel,3813,0,17830,31
719971458,Blue,340,0,109,06-Aug-23,Week-32,Q3,2023,5275,1490,4213,74,0.282,Swipe,Fuel,1180,0,5733,32
